Exchange,Crypto ID,Cantidad en el Exchange (USD)
Cryptology,mobox,24765.0
Cryptology,edu-coin,11403.2
Cryptology,orchid-protocol,25568.0
Cryptology,jasmycoin,20254.0
Cryptology,massive-protocol,13835.21
Cryptology,blur,30020.0
Cryptology,first-digital-usd,17711.65
Cryptology,verasity,42393.0
Cryptology,everipedia,6214.22
Cryptology,nexo,9378.0
Cryptology,reserve-rights-token,11009.67
Cryptology,marlin,8234.69
Bitkub,batcat,14923989.0
Bitkub,binance-peg-dogecoin,3988171.0
Bitkub,bridged-binance-peg-ethereum-opbnb,3045564.0
Bitkub,zilliqa,728785.0
Bitkub,celestia,244649.0
Bitkub,optimism,1108544.0
Bitkub,near,2119177.0
Bitkub,beam-bridged-usdc-beam,356053.0
Bitkub,binance-peg-xrp,1380715.0
Bitkub,ondo-finance,466221.0
Bitkub,ada-the-dog,772613.0
Bitkub,binance-peg-bitcoin-cash,645979.0
Bitkub,arbitrum,365324.0
Bitkub,chainlink,116893.0
Bitkub,solana,866656.0
Bitkub,bridged-matic-manta-pacific,224841.0
Bitkub,binancecoin,595400.0
Bitkub,worldcoin-wld,856740.0
Bitkub,the-graph,162700.0
Bitkub,ocean-protocol,187839.0
Bitkub,avalanche-2,115207.0
Bitkub,gala,1634080.0
Bitkub,bridged-curve-dao-token-stargate,182581.0
Bitkub,binance-peg-polkadot,116404.0
Bitkub,maker,34873.0
Bitkub,tron,121195.0
Bitkub,terra-luna-2,1189204.0
Bitkub,lido-dao,52705.0
Bitkub,safepal,82158.0
Bitkub,sushi,61923.0
Bitkub,golem,29012.0
Bitkub,alitas,178330.0
Bitkub,cortex,144309.0
Bitkub,ape-2,107175.0
Bitkub,stoicdao,348538.0
Bitkub,immutable-x,70797.0
Bitkub,decentraland,49245.0
Bitkub,coin98,28823.0
Bitkub,san-diego-coin,163068.0
Bitkub,dydx-chain,79619.0
Bitkub,algorand,17255.29
Bitkub,stellar,119799.0
Bitkub,fantom,56431.0
Bitkub,ethereum-name-service,60108.0
Bitkub,1inch,28940.0
Bitkub,ankr,106501.0
Bitkub,everid,177142.0
Bitkub,moonriver,54633.0
Bitkub,perpetual-protocol,48043.0
Bitkub,arcblock,253568.0
Bitkub,cosmos,9843.37
Bitkub,0x,60273.0
Bitkub,pepe-of-wallstreet,74436.0
Bitkub,band-protocol,37738.0
Bitkub,iostoken,483992.0
Bitkub,chiliz,72933.0
Bitkub,joe,26777.0
Bitkub,balancer,4259.6
Bitkub,kusama,31206.0
Bitkub,kyber-network-crystal,11047.98
Bitkub,sentinel-bot-ai,72991.0
Bitkub,celo,12777.78
Bitkub,hedera-hashgraph,10641.81
Bitkub,stargate-finance,8607.06
Bitkub,compound-governance-token,18937.17
Bitkub,velo,786995.0
Bitkub,flow,5018.8
Bitkub,render-token,39719.0
Bitkub,guildfi,469753.0
Bitkub,blur,30767.0
Bitkub,tezos,19554.77
Bitkub,six-network,148955.0
Bitkub,aave,16816.22
Bitkub,injective-protocol,27545.0
Bitkub,secret,38997.0
Bitkub,galatasaray-fan-token,71302.0
Bitkub,frax-share,269.17
Bitkub,civic,167844.0
Bitkub,enjincoin,4951.06
Bitkub,moonbeam,25223.0
Bitkub,cyberconnect,9396.63
Bitkub,woo-network,17941.95
Bitkub,loopring,4371.53
Bitkub,illuvium,13368.24
Bitkub,basic-attention-token,13958.31
Bitkub,flux,5628.44
Bitkub,yearn-finance,24374.0
Bitkub,jfin-coin,258437.0
Bitkub,lukso-token,12454.82
Bitkub,gmx,14386.59
Bitkub,gnosis,4606.62
Bitkub,havven,24577.0
Bitkub,axie-infinity,18701.75
Bitkub,plearn,149517.0
Bitkub,uma,24575.0
Bitkub,api3,5069.72
Bitkub,arbitrum-bridged-usdt-arbitrum,17509631.0
Bitkub,unicorn-token,36911.0
Bitkub,bitkub-coin,839837.0
Bitkub,quant-network,4398.81
Bullish,batcat,1197002718.0
Bullish,arbitrum-bridged-usdt-arbitrum,31767669.0
Bullish,bridged-binance-peg-ethereum-opbnb,548573049.0
Bullish,paypal-usd,2633034.0
Bullish,binance-peg-xrp,54016702.0
Bullish,tron,1342907.0
Bullish,binance-peg-litecoin,5857860.0
Bullish,avalanche-2,5821068.0
Bullish,unicorn-token,4052360.0
Bullish,aave,3604525.0
Bullish,bridged-matic-manta-pacific,4313262.0
Bullish,chiliz,2004708.0
Bullish,sushi,1524582.0
Bullish,ether-fi,986236.0
Bullish,decentraland,2146418.0
Bullish,san-diego-coin,1951330.0
Bullish,gala,641772.0
Bullish,binance-peg-dogecoin,5613527.0
Bullish,bridged-curve-dao-token-stargate,1554424.0
Bullish,chainlink,4380886.0
Bullish,the-graph,1246630.0
Bullish,loopring,1040853.0
Bullish,binance-peg-eos,3594135.0
Independent Reserve,bridged-binance-peg-ethereum-opbnb,1033111.0
Independent Reserve,arbitrum-bridged-usdt-arbitrum,1027881.0
Independent Reserve,binance-peg-xrp,10835261.0
Independent Reserve,beam-bridged-usdc-beam,371003.0
Independent Reserve,solana,660775.0
Independent Reserve,ada-the-dog,33209.490000000005
Independent Reserve,binance-peg-litecoin,51862.65
Independent Reserve,binance-peg-dogecoin,105542.0
Independent Reserve,chainlink,55162.48
Independent Reserve,ethereum-classic,11635.56
Independent Reserve,binance-peg-bitcoin-cash,99376.0
Independent Reserve,stellar,8899.579999999998
Independent Reserve,bridged-matic-manta-pacific,6192.27
Independent Reserve,xbit,6908920.0
Independent Reserve,aave,10788.2
Independent Reserve,unicorn-token,3167.59
Independent Reserve,binance-peg-eos,339.13
Independent Reserve,yearn-finance,1788.65
Independent Reserve,binance-peg-polkadot,4846.18
Independent Reserve,basic-attention-token,167.29
Independent Reserve,the-graph,522.24
Independent Reserve,san-diego-coin,363.97
Independent Reserve,maker,437.68
Independent Reserve,havven,630.16
Independent Reserve,decentraland,101.19
Independent Reserve,0x,269.34000000000003
Bitazza,batcat,1067108.0
Bitazza,binancecoin,284690.0
Bitazza,niccagewaluigielmo42069inu,188930.0
Bitazza,bridged-binance-peg-ethereum-opbnb,554707.0
Bitazza,arbitrum-bridged-usdt-arbitrum,3712662.0
Bitazza,avalanche-2,274604.49
Bitazza,solana,324597.0
Bitazza,maker,289919.33
Bitazza,the-graph,263699.3
Bitazza,runebound,286940.59
Bitazza,stellar,264400.55
Bitazza,ada-the-dog,260540.0
Bitazza,bridged-matic-manta-pacific,295406.58
Bitazza,beam-bridged-usdc-beam,256986.0
Bitazza,binance-peg-dogecoin,395179.0
Bitazza,near,329909.0
Bitazza,gala,291720.0
Bitazza,chainlink,426237.0
Bitazza,fantom,293040.92
Bitazza,binance-peg-xrp,298883.0
Bitazza,binance-peg-polkadot,288893.07
Bitazza,hedera-hashgraph,276907.32
Bitazza,vechain,291160.75
Bitazza,pax-gold,262611.0
Bitazza,unicorn-token,265924.05
Bitazza,aavegotchi-alpha,287690.83
Bitazza,cosmos,281274.83
Bitazza,havven,301408.09
Bitazza,band-protocol,286717.74
Bitazza,sushi,274397.5
Bitazza,aave,274400.39
Bitazza,san-diego-coin,296355.86
Bitazza,algorand,279798.45
Bitazza,decentraland,281738.22
Bitazza,coin98,284362.57
Bitazza,pancakeswap-token,276057.26
Bitazza,slp,263881.17
Bitazza,axie-infinity,276744.95
Bitazza,convex-finance,273875.02
Bitazza,enjincoin,283536.49
Bitazza,ape-2,263633.63
Bitazza,yearn-finance,284257.13
Bitazza,compound-governance-token,281132.51
Bitazza,bridged-curve-dao-token-stargate,277912.07
Bitazza,balancer,260473.08
Bitazza,wrapped-nxm,288924.29
Bitazza,raydium,308652.46
Bitazza,1inch,276750.27
Bitazza,fuse-network-token,285871.13
Bitazza,immutable-x,285757.63
Bitazza,velo,346218.0
Bitazza,republic-protocol,276209.2
Bitazza,bitazza,306328.0
Bitazza,bridged-dai-stablecoin-linea,2443.5
Korbit,pay-coin,8933584.0
Korbit,medibloc,2362.67
Korbit,nucypher,575.59
Korbit,thetadrop,334.54
Korbit,osmosis,391.33
Korbit,binance-peg-xrp,2775541.0
Korbit,batcat,5609811.0
Korbit,bridged-binance-peg-ethereum-opbnb,1765974.0
Korbit,ethereum-classic,174870.0
Korbit,qtum,24411.0
Korbit,binance-peg-bitcoin-cash,371704.0
Korbit,bridged-dai-stablecoin-linea,22.72
Korbit,beam-bridged-usdc-beam,32013.0
Korbit,near,7812.68
Korbit,vechain,42691.0
Korbit,binance-peg-eos,13442.41
Korbit,wemix-token,137930.0
Korbit,worldcoin-wld,150347.0
Korbit,sui,30427.0
Korbit,chainlink,6951.24
Korbit,stellar,8767.08
Korbit,runebound,276.82
Korbit,xpla,13556.27
Korbit,basic-attention-token,72.06
Korbit,fetch-ai,9217.33
Korbit,bridged-matic-manta-pacific,17100.84
Korbit,mina-protocol,3840.44
Korbit,bitcoin-cash-sv,14646.59
Korbit,theta-token,279.6
Korbit,ocean-protocol,2914.62
Korbit,wax,520.31
Korbit,auction,1242.23
Korbit,optimism,5272.08
Korbit,maker,4415.16
Korbit,sushi,55.09
Korbit,zilliqa,3458.09
Korbit,loopring,396.77
Korbit,pyth-network,5806.64
Korbit,ecash,16005.18
Korbit,rocket-pool,147.96
Korbit,songbird,3811.67
Korbit,wrapped-axelar,4944.07
Korbit,maple,6386.81
Korbit,oasys,3431.93
Korbit,rally-2,619.82
Korbit,pocket-network,1962.5
Korbit,numeraire,963.26
Korbit,aergo,510.59
Korbit,index-cooperative,860.47
Korbit,synapse-2,379.07
Korbit,rarible,129.17
Korbit,storj,509.28
Korbit,gmx,4.87
Korbit,first-digital-usd,96.72
Korbit,uma,29.07
Korbit,perpetual-protocol,39.25
bitcastle,batcat,5395442.0
bitcastle,bridged-binance-peg-ethereum-opbnb,2703550.0
bitcastle,solana,56663846.0
bitcastle,beam-bridged-usdc-beam,58525019.0
bitcastle,binancecoin,15478686.0
bitcastle,binance-peg-dogecoin,14116308.0
bitcastle,binance-peg-bitcoin-cash,1433871.0
bitcastle,jasmycoin,580337.0
bitcastle,tron,1974204.0
bitcastle,render-token,5198668.0
bitcastle,near,1397334.0
bitcastle,binance-peg-xrp,554299.0
bitcastle,the-open-network,945128.0
bitcastle,worldcoin-wld,6693292.0
bitcastle,arkham,793670.0
bitcastle,blur,1703481.0
bitcastle,binance-peg-litecoin,837036.0
bitcastle,fantom,1200902.0
bitcastle,vechain,636456.0
bitcastle,sui,5343594.0
bitcastle,maker,3031028.0
bitcastle,binance-peg-filecoin,688110.0
bitcastle,avalanche-2,598017.0
bitcastle,ada-the-dog,3645968.0
bitcastle,chainlink,412248.0
bitcastle,hifi-finance,185740.0
bitcastle,injective-protocol,1966400.0
bitcastle,beamx,388417.0
bitcastle,meme-brc-20,567543.0
bitcastle,bridged-matic-manta-pacific,69868.0
bitcastle,immutable-x,1797597.0
bitcastle,trust-wallet-token,1034538.0
bitcastle,san-diego-coin,194096.0
bitcastle,decentraland,91024.0
bitcastle,cyberconnect,181398.0
bitcastle,ethereum-classic,1011579.0
bitcastle,enjincoin,388146.0
bitcastle,frontier-token,467411.0
bitcastle,cosmos,239628.0
bitcastle,mask-network,214831.0
bitcastle,lido-dao,39167.0
bitcastle,1inch,393328.0
bitcastle,havven,103987.0
bitcastle,woo-network,101756.0
bitcastle,elrond-erd-2,105820.0
bitcastle,holotoken,317321.0
bitcastle,loopring,261140.0
bitcastle,tezos,440273.0
bitcastle,osmosis,171037.0
bitcastle,the-graph,280641.0
bitcastle,ethereum-name-service,272731.0
bitcastle,tellor,250420.0
bitcastle,zilliqa,195119.0
bitcastle,rocket-pool,710053.0
bitcastle,binance-peg-polkadot,1410111.0
bitcastle,convex-finance,128565.0
bitcastle,quant-network,857641.0
bitcastle,basic-attention-token,243439.0
bitcastle,unicorn-token,231885.47
bitcastle,pancakeswap-token,682625.0
bitcastle,sushi,91394.0
bitcastle,aave,440590.0
bitcastle,chiliz,327892.0
bitcastle,omisego,683882.0
bitcastle,nexo,315872.0
bitcastle,flow,167105.0
bitcastle,binance-peg-eos,139751.0
bitcastle,ape-2,148993.0
bitcastle,axie-infinity,152750.0
bitcastle,compound-governance-token,211004.0
bitcastle,bridged-curve-dao-token-stargate,208094.0
bitcastle,niccagewaluigielmo42069inu,918039.0
bitcastle,newpepe,12728362.0
bitcastle,bitcastle,50990.0
bitcastle,giant-mammoth,4190.46
bitcastle,adamant-messenger,83014.0
Slex,slex,1741073.0
Slex,batcat,2825643.0
Slex,pendle,91444.0
Slex,binance-peg-litecoin,339886.0
Slex,chainlink,1075230.0
Slex,bridged-binance-peg-ethereum-opbnb,3126683.0
Slex,tron,788368.0
Slex,fetch-ai,143476.0
Slex,binance-peg-dogecoin,1232257.0
Slex,arbitrum-bridged-usdt-arbitrum,162507.0
Slex,bridged-matic-manta-pacific,567580.0
Slex,1inch,197514.0
Slex,arbitrum,377546.0
Slex,binancecoin,1581666.0
Slex,beam-bridged-usdc-beam,335379.0
Slex,binance-peg-filecoin,161816.0
Slex,san-diego-coin,76311.0
Slex,immutable-x,128024.0
Slex,bridged-curve-dao-token-stargate,161187.0
Slex,zcash,363955.0
Slex,gala,109966.0
Slex,dydx-chain,167841.0
Slex,niccagewaluigielmo42069inu,150255.0
Slex,blur,64310.0
Slex,beam,97597.0
Slex,meme-brc-20,36548.0
Slex,amp-token,402284.0
Slex,syscoin,43840.0
Slex,injective-protocol,180676.0
Slex,havven,38519.0
Slex,newpepe,333458.0
Slex,peercoin,847.07
Slex,lanacoin,0.04043783
Slex,chain-2,8.55
Nominex,binancecoin,509892.0
Nominex,solana,2238455.18
Nominex,binance-peg-xrp,452057.0
Nominex,bridged-binance-peg-ethereum-opbnb,2824749.17
Nominex,batcat,4611080.0
Nominex,avalanche-2,166530.15
Nominex,binance-peg-filecoin,154056.0
Nominex,near,184005.0
Nominex,fetch-ai,168015.0
Nominex,bridged-matic-manta-pacific,102057.0
Nominex,chainlink,136269.0
Nominex,binance-peg-bitcoin-cash,173237.0
Nominex,binance-peg-polkadot,97101.0
Nominex,runebound,187958.0
Nominex,render-token,157700.0
Nominex,unicorn-token,67044.0
Nominex,pancakeswap-token,28178.0
Nominex,luna-wormhole,20811.0
Nominex,floki,98886.0
Nominex,livepeer,18031.3
Nominex,singularitynet,45812.0
Nominex,maker,57106.0
Nominex,arweave,35695.0
Nominex,0x,5597.96
Nominex,reserve-rights-token,18847.52
Nominex,mina-protocol,18911.29
Nominex,enjincoin,7132.72
Nominex,beamx,33790.0
Nominex,trust-wallet-token,7748.26
Nominex,kyber-network-crystal,4026.77
Nominex,vanar-chain,12748.2
Nominex,flash-technologies,2522.69
Nominex,nervos-network,81655.0
Nominex,ada-the-dog,165793.44
Nominex,dodo,6535.52
Nominex,holotoken,9543.51
Nominex,vulcan-forged,1620.17
Nominex,shark-cat,11386.8
Nominex,amp-token,11467.75
Nominex,terrausd,6399.46
Nominex,omisego,3662.45
Nominex,stratis,7306.18
Nominex,clevernode,1144.44
Nominex,theta-token,12.87
Nominex,bridged-wrapped-bitcoin-manta-pacific,71414.0
Nominex,beam-bridged-usdc-beam,1766063.0
Nominex,wrapped-beacon-eth,2039.27
Nominex,paxos-standard,1080.39
Nominex,bridged-trueusd,5681.19
Nominex,arbitrum-bridged-usdt-arbitrum,260718.0
Nominex,binance-peg-litecoin,111085.0
Nominex,optimism,120833.0
Nominex,fantom,137301.0
Nominex,sui,108336.16
Nominex,gala,90245.0
Nominex,terra-luna-2,21405.0
Nominex,ethereum-classic,120023.0
Nominex,injective-protocol,91525.0
Nominex,1000sats-ordinals,42262.0
Nominex,binance-peg-eos,17269.49
Nominex,san-diego-coin,39412.0
Nominex,mask-network,12394.69
Nominex,the-graph,60647.0
Nominex,conflux-token,46485.0
Nominex,bridged-curve-dao-token-stargate,20465.0
Nominex,dydx-chain,33482.0
Nominex,arpa,11884.41
Nominex,chiliz,28852.0
Nominex,cosmos,52579.0
Nominex,tron,121311.0
Nominex,decentraland,14396.64
Nominex,jasmycoin,45713.0
Nominex,yield-guild-games,63417.0
Nominex,elrond-erd-2,15949.56
Nominex,internet-computer,76390.0
Nominex,storj,2934.1
Nominex,playground-waves-floor-index,10616.93
Nominex,kava,14545.99
Nominex,algorand,19430.44
Nominex,blockstack,42100.0
Nominex,qtum,9921.43
Nominex,axie-infinity,15373.38
Nominex,compound-governance-token,12794.06
Nominex,skale,14847.15
Nominex,aelf,1162.2
Nominex,oasis-network,15670.83
Nominex,ankr,19893.14
Nominex,zilliqa,11956.85
Kanga,arbitrum-bridged-usdt-arbitrum,4799506.41
Kanga,batcat,5631604.0
Kanga,bridged-binance-peg-ethereum-opbnb,3614704.0
Kanga,binance-peg-litecoin,150878.0
Kanga,ethereum-classic,85008.0
Kanga,binancecoin,298490.92
Kanga,bridged-matic-manta-pacific,33210.74
Kanga,worldcoin-wld,88056.0
Kanga,blur,34643.0
Kanga,havven,22778.0
Kanga,chainlink,62651.04
Kanga,unicorn-token,42298.0
Kanga,lido-dao,7010.46
Kanga,quant-network,8029.91
Kanga,aave,13275.58
Kanga,floki,9165.35
Kanga,algorand,51354.55
Kanga,the-graph,15601.5
Kanga,mask-network,10288.45
Kanga,san-diego-coin,3294.92
Kanga,1inch,7196.57
Kanga,immutable-x,12376.71
Kanga,decentraland,3538.67
Kanga,dydx-chain,10686.42
Kanga,ocean-protocol,23019.0
Kanga,jasmycoin,17552.58
Kanga,yield-guild-games,10712.85
Kanga,sushi,5867.17
Kanga,arbitrum,41188.67
Kanga,render-token,21968.0
Kanga,chiliz,72387.0
Kanga,band-protocol,7261.17
Kanga,maker,4516.47
Kanga,kanga-exchange,138787.0
Kanga,adventure-gold,2613.66
Kanga,basic-attention-token,21881.0
Kanga,loopring,7895.94
Kanga,radiant-capital,4479.74
Kanga,ipulse,6579.4400000000005
Kanga,axie-infinity,4272.88
Kanga,game-fantasy-token,3990.74
Kanga,gmx,5642.71
Kanga,slp,3016.42
Kanga,radio-caca,7509.24
Kanga,ape-2,11415.76
Kanga,gods-unchained,2049.37
Kanga,illuvium,16139.72
Kanga,verasity,3809.1
Kanga,kommunitas,4411.5
Kanga,bone-shibaswap,3821.27
Kanga,celer-network,4344.78
Kanga,republic-protocol,3040.54
Kanga,dao-maker,4933.69
Kanga,sweatcoin,1884.73
Kanga,looksrare,3813.22
Kanga,bitci-blok,1248.04
Kanga,covalent,2408.23
Kanga,ceek,3254.75
Kanga,iguverse-igu,1153.05
Kanga,goal-token,2550.24
Kanga,vela-token,1264.75
Kanga,niccagewaluigielmo42069inu,12206.77
Kanga,newpepe,42097.0
Kanga,dash,63547.0
Kanga,deapcoin,3415.14
Kanga,creo-engine,20235.0
Kanga,market-making-pro,15211.36
Kanga,gala,12372.93
Kanga,mt-token,2340.42
Kanga,livepeer,6482.56
Kanga,bridged-curve-dao-token-stargate,11055.13
Kanga,tamadoge,6716.11
Kanga,ravencoin-classic,112.76
Kanga,fame-mma,67.5
Kanga,velo,32447.0
Kanga,beam-bridged-usdc-beam,397075.0
BTCMarkets,batcat,4753908.99
BTCMarkets,bridged-binance-peg-ethereum-opbnb,992835.25
BTCMarkets,binance-peg-xrp,2940589.05
BTCMarkets,arbitrum-bridged-usdt-arbitrum,665721.0
BTCMarkets,binance-peg-litecoin,39367.67
BTCMarkets,solana,478332.0
BTCMarkets,avalanche-2,19810.73
BTCMarkets,binance-peg-bitcoin-cash,8792.86
BTCMarkets,power-ledger,5486.84
BTCMarkets,stellar,4049.45
BTCMarkets,beam-bridged-usdc-beam,58056.0
BTCMarkets,binance-peg-polkadot,13213.28
BTCMarkets,basic-attention-token,9.73
BTCMarkets,axie-infinity,7434.2
BTCMarkets,unicorn-token,472.96
BTCMarkets,chainlink,33783.0
BTCMarkets,sui,26967.0
BTCMarkets,enjincoin,1348.59
BTCMarkets,ada-the-dog,12705.79
BTCMarkets,algorand,2732.4
BTCMarkets,flare-networks,725.53
BTCMarkets,genit-chain,171.1
BTCMarkets,omisego,5353.75
BTCMarkets,aave,869.77
BTCMarkets,compound-governance-token,21.24
BTCMarkets,meld-gold,38.98
BTCMarkets,ethereum-classic,899.33
BTCMarkets,bitcoin-cash-sv,6.25
BTCMarkets,decentraland,64.17
BTCMarkets,san-diego-coin,63.74
CEX.IO,arbitrum-bridged-usdt-arbitrum,2626711.0
CEX.IO,bridged-trueusd,1338.46
CEX.IO,solana,94420.92
CEX.IO,batcat,551301.0
CEX.IO,bridged-binance-peg-ethereum-opbnb,330330.0
CEX.IO,binance-peg-filecoin,85083.75
CEX.IO,tron,32303.0
CEX.IO,internet-computer,23792.0
CEX.IO,unicorn-token,44458.27
CEX.IO,ocean-protocol,24253.0
CEX.IO,dydx-chain,64105.0
CEX.IO,binance-peg-bitcoin-cash,90009.65000000001
CEX.IO,liquity,617.46
CEX.IO,jasmycoin,42250.0
CEX.IO,mina-protocol,71086.0
CEX.IO,bella-protocol,27084.18
CEX.IO,xdce-crowd-sale,48741.0
CEX.IO,bridged-wrapped-bitcoin-manta-pacific,25645.66
CEX.IO,ondo-finance,5530.07
CEX.IO,gmx,43272.34
CEX.IO,dogwifcoin,19967.06
CEX.IO,gnosis,5500.06
CEX.IO,farmbot,3100.74
CEX.IO,rarible,8944.1
CEX.IO,aragon,39022.12
CEX.IO,songbird,1924.01
CEX.IO,yfii-finance,1349.29
CEX.IO,keep-finance,453.42
CEX.IO,beam-bridged-usdc-beam,422369.02
CEX.IO,avalanche-2,16459.87
CEX.IO,binance-peg-xrp,27703.0
CEX.IO,binance-peg-dogecoin,12724.58
CEX.IO,niccagewaluigielmo42069inu,23278.66
CEX.IO,binance-peg-litecoin,35755.079999999994
CEX.IO,bridged-dai-stablecoin-linea,232.62
CEX.IO,ada-the-dog,11551.83
CEX.IO,ape-2,5717.82
CEX.IO,binance-peg-polkadot,5148.02
CEX.IO,bridged-matic-manta-pacific,2803.33
CEX.IO,binancecoin,16105.04
CEX.IO,stellar,1851.85
CEX.IO,injective-protocol,24399.0
CEX.IO,maker,29.5
CEX.IO,chainlink,7250.549999999999
CEX.IO,the-graph,864.72
CEX.IO,optimism,60.870000000000005
CEX.IO,cosmos,2865.73
CEX.IO,lido-dao,45.02
CEX.IO,kava,21.13
CEX.IO,neo,13145.25
Foxbit,arbitrum-bridged-usdt-arbitrum,602198.0
Foxbit,beam-bridged-usdc-beam,73164.04
Foxbit,niccagewaluigielmo42069inu,28531.0
Foxbit,aave,7922.02
Foxbit,maker,4933.54
Foxbit,near,16277.16
Foxbit,slp,15767.06
Foxbit,batcat,2290483.2
Foxbit,decentraland,15116.48
Foxbit,chiliz,4241.42
Foxbit,unicorn-token,3896.6
Foxbit,binance-peg-polkadot,7042.75
Foxbit,bridged-dai-stablecoin-linea,1608.07
Foxbit,fantom,4216.63
Foxbit,axie-infinity,2589.11
Foxbit,dogwifcoin,9614.31
Foxbit,binance-peg-eos,613.23
Foxbit,audius,309.11
Foxbit,havven,1293.53
Foxbit,bridged-binance-peg-ethereum-opbnb,584442.03
Foxbit,illuvium,2438.76
Foxbit,basic-attention-token,316.41
Foxbit,0x,939.93
Foxbit,sushi,425.59
Foxbit,aavegotchi-alpha,316.46
Foxbit,omisego,423.76
Foxbit,quant-network,294.16
Foxbit,binance-peg-xrp,44754.283
Foxbit,amp-token,1210.36
Foxbit,moss-carbon-credit,273.97
Foxbit,solana,259413.0
Foxbit,ada-the-dog,14224.34
Foxbit,binance-peg-litecoin,13035.47
Foxbit,chainlink,16809.81
Foxbit,stellar,6483.95
Foxbit,the-graph,1189.6
Foxbit,kyber-network-crystal,248.01
Foxbit,san-diego-coin,914.4
Foxbit,bridged-curve-dao-token-stargate,275.16
Foxbit,tezos,730.59
Foxbit,yield-guild-games,512.57
Foxbit,looksrare,6737.78
Foxbit,bridged-matic-manta-pacific,33218.0
Foxbit,compound-governance-token,338.8
Foxbit,yearn-finance,4589.77
Foxbit,storj,901.09
Foxbit,dydx-chain,638.81
Foxbit,okb,114.63
Foxbit,bridged-trueusd,129.18
Foxbit,nexo,1987.84
Foxbit,alice-ai,144.73
Coinlist,batcat,978524.0
Coinlist,bridged-binance-peg-ethereum-opbnb,432822.68
Coinlist,arbitrum-bridged-usdt-arbitrum,748654.0
Coinlist,flow,60996.5
Coinlist,avalanche-2,39472.0
Coinlist,solana,337978.0
Coinlist,braintrust,4241.26
Coinlist,sui,130007.0
Coinlist,tezos,7235.98
Coinlist,mina-protocol,144654.0
Coinlist,ocean-protocol,1469.3
Coinlist,aave,3051.59
Coinlist,chainlink,7421.75
Coinlist,binance-peg-dogecoin,28509.15
Coinlist,maker,6147.06
Coinlist,agoric,15512.65
Coinlist,masa-finance,70510.0
Coinlist,casper-network,63550.0
Coinlist,celo-dollar,22137.5
Coinlist,biconomy,9817.69
Coinlist,binance-peg-polkadot,19723.97
Coinlist,cyberconnect,10644.66
Coinlist,celo,15107.1
Coinlist,oasis-network,52931.5
Coinlist,internet-computer,5206.42
Coinlist,neon,15790.97
Coinlist,galatasaray-fan-token,13009.77
Coinlist,binance-peg-filecoin,35253.83
Coinlist,threshold-network-token,1970.63
Coinlist,immutable-x,15788.66
Coinlist,human-protocol,1255.84
Coinlist,bridged-wrapped-bitcoin-manta-pacific,8821.78
Coinlist,unicorn-token,18.498133
Coinlist,compound-governance-token,68.56
Coinlist,skale,45.69
Coinlist,orchid-protocol,17.38
Coinlist,chainflip,2306.98
Coinlist,bridged-matic-manta-pacific,1908.53
Coinlist,sail-2,153.1
Coinlist,wrapped-axelar,5366.92
Coinlist,ondo-finance,25658.0
Coinlist,nym,1667.7
Coinlist,clevernode,2365.95
Coinlist,guild-of-guardians,10401.44
Coinlist,gods-unchained,1608.27
Coinlist,swarm-bzz,2111.2
Coinlist,covalent,2570.67
Coinlist,vega-2,3977.15
Coinlist,bitscrunch-token,7615.77
Coinlist,centrifuge,7442.2
Coinlist,algorand,13553.91
Coinlist,blockstack,403.48
Coinlist,sei-network,186.31
Kuna Exchange,bridged-binance-peg-ethereum-opbnb,155937.02
Kuna Exchange,arbitrum-bridged-usdt-arbitrum,355880.0
Kuna Exchange,batcat,1557981.0
Kuna Exchange,binance-peg-xrp,52515.68
Kuna Exchange,binance-peg-litecoin,71644.09
Kuna Exchange,binance-peg-dogecoin,22684.17
Kuna Exchange,tron,29006.59
Kuna Exchange,binance-peg-bitcoin-cash,28903.45
Kuna Exchange,beam-bridged-usdc-beam,1640.03
Kuna Exchange,niccagewaluigielmo42069inu,19677.25
Kuna Exchange,stellar,10732.16
Kuna Exchange,binance-peg-eos,4730.86
Kuna Exchange,everscale,75.23
Kuna Exchange,zcash,1495.0
Kuna Exchange,bridged-dai-stablecoin-linea,683.65
Kuna Exchange,unicorn-token,3891.08
Kuna Exchange,chainlink,4835.1900000000005
Kuna Exchange,dash,364.41
Kuna Exchange,ethereum-pow-iou,100.353518
Emirex,batcat,921180.0
Emirex,bridged-binance-peg-ethereum-opbnb,584209.0
Emirex,solana,408590.0
Emirex,tron,319391.0
Emirex,binancecoin,169413.0
Emirex,binance-peg-litecoin,95906.0
Emirex,arbitrum-bridged-usdt-arbitrum,149765.75
Emirex,bridged-matic-manta-pacific,144379.39
Emirex,beam-bridged-usdc-beam,93406.0
Emirex,binance-peg-xrp,112882.0
Emirex,ada-the-dog,40743.0
Emirex,binance-peg-dogecoin,122574.0
Emirex,stellar,34476.0
Emirex,binance-peg-bitcoin-cash,94678.18
Emirex,algorand,47942.0
Emirex,kinesis-gold,9949.89
Emirex,nem,16121.82
Emirex,fio-protocol,14620.09
Emirex,liberland-lld,20507.0
Emirex,kinesis-silver,8222.86
Emirex,deracoin,44610.0
Emirex,vnx-euro,6794.85
Emirex,vnx-swiss-franc,1321.93
Emirex,vnx-gold,4460.83
Emirex,binance-peg-polkadot,130052.0
Delta Exchange,solana,102171.0
Delta Exchange,binance-peg-xrp,106252.0
